,device_contact_id,unit_location_x,unit_location_y,mouse,shank_id,Mouse,coord_SCs_z,coord_SCs_y,coord_SCs_x,coord_CCFs_z,coord_CCFs_y,coord_CCFs_x,brain_region
7648,s3e64,750.0,480.0,26,3,M26,4365.557938893359,3029.67703176976,-3690.0,10028.936061100116,3258.5856052723575,2010.0,ENTm3
7649,s3e65,782.0,480.0,26,3,M26,4365.557938893359,3029.67703176976,-3690.0,10028.936061100116,3258.5856052723575,2010.0,ENTm3
7650,s3e66,750.0,495.0,26,3,M26,4363.236108413818,3014.857817781688,-3690.0,10025.253478962357,3243.1395604729046,2010.0,ENTm3
7651,s3e67,782.0,495.0,26,3,M26,4363.236108413818,3014.857817781688,-3690.0,10025.253478962357,3243.1395604729046,2010.0,ENTm3
7652,s3e68,750.0,510.0,26,3,M26,4360.9142779342765,3000.0386037936155,-3690.0,10021.570896824596,3227.6935156734517,2010.0,ENTm3
7653,s3e69,782.0,510.0,26,3,M26,4360.9142779342765,3000.0386037936155,-3690.0,10021.570896824596,3227.6935156734517,2010.0,ENTm3
7654,s3e70,750.0,525.0,26,3,M26,4358.5924474547355,2985.2193898055434,-3690.0,10017.888314686836,3212.2474708739987,2010.0,ENTm3
7655,s3e71,782.0,525.0,26,3,M26,4358.5924474547355,2985.2193898055434,-3690.0,10017.888314686836,3212.2474708739987,2010.0,ENTm3
7656,s3e72,750.0,540.0,26,3,M26,4356.270616975195,2970.4001758174713,-3690.0,10014.205732549075,3196.8014260745463,2010.0,ENTm3
7657,s3e73,782.0,540.0,26,3,M26,4356.270616975195,2970.4001758174713,-3690.0,10014.205732549075,3196.8014260745463,2010.0,ENTm3
7658,s3e74,750.0,555.0,26,3,M26,4353.948786495653,2955.5809618293993,-3690.0,10010.523150411314,3181.3553812750934,2010.0,ENTm3
7659,s3e75,782.0,555.0,26,3,M26,4353.948786495653,2955.5809618293993,-3690.0,10010.523150411314,3181.3553812750934,2010.0,ENTm3
7660,s3e76,750.0,570.0,26,3,M26,4351.626956016112,2940.761747841327,-3690.0,10006.840568273554,3165.90933647564,2010.0,ENTm3
7661,s3e77,782.0,570.0,26,3,M26,4351.626956016112,2940.761747841327,-3690.0,10006.840568273554,3165.90933647564,2010.0,ENTm3
7662,s3e78,750.0,585.0,26,3,M26,4349.305125536571,2925.942533853255,-3690.0,10003.157986135793,3150.463291676187,2010.0,ENTm5
7663,s3e79,782.0,585.0,26,3,M26,4349.305125536571,2925.942533853255,-3690.0,10003.157986135793,3150.463291676187,2010.0,ENTm5
7664,s3e80,750.0,600.0,26,3,M26,4346.983295057029,2911.1233198651826,-3690.0,9999.475403998033,3135.017246876734,2010.0,ENTm5
7665,s3e81,782.0,600.0,26,3,M26,4346.983295057029,2911.1233198651826,-3690.0,9999.475403998033,3135.017246876734,2010.0,ENTm5
7666,s3e82,750.0,615.0,26,3,M26,4344.661464577488,2896.3041058771105,-3690.0,9995.792821860272,3119.5712020772817,2010.0,ENTm5
7667,s3e83,782.0,615.0,26,3,M26,4344.661464577488,2896.3041058771105,-3690.0,9995.792821860272,3119.5712020772817,2010.0,ENTm5
7668,s3e84,750.0,630.0,26,3,M26,4342.339634097946,2881.4848918890384,-3690.0,9992.110239722511,3104.1251572778287,2010.0,ENTm5
7669,s3e85,782.0,630.0,26,3,M26,4342.339634097946,2881.4848918890384,-3690.0,9992.110239722511,3104.1251572778287,2010.0,ENTm5
7670,s3e86,750.0,645.0,26,3,M26,4340.017803618405,2866.6656779009663,-3690.0,9988.427657584753,3088.6791124783754,2010.0,ENTm5
7671,s3e87,782.0,645.0,26,3,M26,4340.017803618405,2866.6656779009663,-3690.0,9988.427657584753,3088.6791124783754,2010.0,ENTm5
7672,s3e88,750.0,660.0,26,3,M26,4337.695973138864,2851.8464639128943,-3690.0,9984.745075446994,3073.2330676789225,2010.0,ENTm5
7673,s3e89,782.0,660.0,26,3,M26,4337.695973138864,2851.8464639128943,-3690.0,9984.745075446994,3073.2330676789225,2010.0,ENTm5
7674,s3e90,750.0,675.0,26,3,M26,4335.374142659322,2837.027249924822,-3690.0,9981.062493309231,3057.78702287947,2010.0,ENTm5
7675,s3e91,782.0,675.0,26,3,M26,4335.374142659322,2837.027249924822,-3690.0,9981.062493309231,3057.78702287947,2010.0,ENTm5
7676,s3e92,750.0,690.0,26,3,M26,4333.052312179781,2822.20803593675,-3690.0,9977.379911171472,3042.340978080017,2010.0,ENTm5
7677,s3e93,782.0,690.0,26,3,M26,4333.052312179781,2822.20803593675,-3690.0,9977.379911171472,3042.340978080017,2010.0,ENTm5
7678,s3e94,750.0,705.0,26,3,M26,4330.7304817002405,2807.388821948678,-3690.0,9973.697329033712,3026.894933280564,2010.0,ENTm5
7679,s3e95,782.0,705.0,26,3,M26,4330.7304817002405,2807.388821948678,-3690.0,9973.697329033712,3026.894933280564,2010.0,ENTm5
7680,s0e0,0.0,0.0,27,0,M27,4555.989136389299,4873.529659352986,-2700.0,10389.051156796562,5189.01495278001,3000.0,VCO
7681,s0e1,32.0,0.0,27,0,M27,4555.989136389299,4873.529659352986,-2700.0,10389.051156796562,5189.01495278001,3000.0,VCO
7682,s0e2,0.0,15.0,27,0,M27,4554.628634356971,4858.591485628597,-2700.0,10386.315247876033,5173.359473956986,3000.0,VCO
7683,s0e3,32.0,15.0,27,0,M27,4554.628634356971,4858.591485628597,-2700.0,10386.315247876033,5173.359473956986,3000.0,VCO
7684,s0e4,0.0,30.0,27,0,M27,4553.2681323246425,4843.653311904208,-2700.0,10383.579338955504,5157.703995133962,3000.0,VCO
7685,s0e5,32.0,30.0,27,0,M27,4553.2681323246425,4843.653311904208,-2700.0,10383.579338955504,5157.703995133962,3000.0,VCO
7686,s0e6,0.0,45.0,27,0,M27,4551.907630292314,4828.7151381798185,-2700.0,10380.843430034976,5142.048516310937,3000.0,VCO
7687,s0e7,32.0,45.0,27,0,M27,4551.907630292314,4828.7151381798185,-2700.0,10380.843430034976,5142.048516310937,3000.0,VCO
7688,s0e8,0.0,60.0,27,0,M27,4550.547128259986,4813.776964455429,-2700.0,10378.107521114449,5126.393037487912,3000.0,VCO
7689,s0e9,32.0,60.0,27,0,M27,4550.547128259986,4813.776964455429,-2700.0,10378.107521114449,5126.393037487912,3000.0,VCO
7690,s0e10,0.0,75.0,27,0,M27,4549.186626227657,4798.838790731041,-2700.0,10375.37161219392,5110.73755866489,3000.0,VCO
7691,s0e11,32.0,75.0,27,0,M27,4549.186626227657,4798.838790731041,-2700.0,10375.37161219392,5110.73755866489,3000.0,VCO
7692,s0e12,0.0,90.0,27,0,M27,4547.826124195329,4783.900617006651,-2700.0,10372.63570327339,5095.0820798418645,3000.0,MY
7693,s0e13,32.0,90.0,27,0,M27,4547.826124195329,4783.900617006651,-2700.0,10372.63570327339,5095.0820798418645,3000.0,MY
7694,s0e14,0.0,105.0,27,0,M27,4546.465622163,4768.962443282262,-2700.0,10369.899794352863,5079.426601018839,3000.0,MY
7695,s0e15,32.0,105.0,27,0,M27,4546.465622163,4768.962443282262,-2700.0,10369.899794352863,5079.426601018839,3000.0,MY
7696,s0e16,0.0,120.0,27,0,M27,4545.105120130672,4754.024269557873,-2700.0,10367.163885432334,5063.771122195815,3000.0,CB
7697,s0e17,32.0,120.0,27,0,M27,4545.105120130672,4754.024269557873,-2700.0,10367.163885432334,5063.771122195815,3000.0,CB
7698,s0e18,0.0,135.0,27,0,M27,4543.744618098343,4739.086095833483,-2700.0,10364.427976511804,5048.11564337279,3000.0,CB
7699,s0e19,32.0,135.0,27,0,M27,4543.744618098343,4739.086095833483,-2700.0,10364.427976511804,5048.11564337279,3000.0,CB
7700,s0e20,0.0,150.0,27,0,M27,4542.384116066015,4724.147922109095,-2700.0,10361.692067591277,5032.460164549766,3000.0,CB
7701,s0e21,32.0,150.0,27,0,M27,4542.384116066015,4724.147922109095,-2700.0,10361.692067591277,5032.460164549766,3000.0,CB
7702,s0e22,0.0,165.0,27,0,M27,4541.023614033686,4709.209748384706,-2700.0,10358.956158670748,5016.804685726743,3000.0,arb
7703,s0e23,32.0,165.0,27,0,M27,4541.023614033686,4709.209748384706,-2700.0,10358.956158670748,5016.804685726743,3000.0,arb
7704,s0e24,0.0,180.0,27,0,M27,4539.663112001357,4694.271574660316,-2700.0,10356.220249750218,5001.149206903718,3000.0,arb
7705,s0e25,32.0,180.0,27,0,M27,4539.663112001357,4694.271574660316,-2700.0,10356.220249750218,5001.149206903718,3000.0,arb
7706,s0e26,0.0,195.0,27,0,M27,4538.302609969029,4679.333400935927,-2700.0,10353.484340829691,4985.4937280806935,3000.0,arb
7707,s0e27,32.0,195.0,27,0,M27,4538.302609969029,4679.333400935927,-2700.0,10353.484340829691,4985.4937280806935,3000.0,arb
7708,s0e28,0.0,210.0,27,0,M27,4536.9421079367,4664.395227211538,-2700.0,10350.748431909162,4969.838249257669,3000.0,arb
7709,s0e29,32.0,210.0,27,0,M27,4536.9421079367,4664.395227211538,-2700.0,10350.748431909162,4969.838249257669,3000.0,arb
7710,s0e30,0.0,225.0,27,0,M27,4535.581605904372,4649.457053487149,-2700.0,10348.012522988634,4954.182770434645,3000.0,arb
7711,s0e31,32.0,225.0,27,0,M27,4535.581605904372,4649.457053487149,-2700.0,10348.012522988634,4954.182770434645,3000.0,arb
7712,s0e32,0.0,240.0,27,0,M27,4534.221103872043,4634.51887976276,-2700.0,10345.276614068105,4938.527291611621,3000.0,arb
7713,s0e33,32.0,240.0,27,0,M27,4534.221103872043,4634.51887976276,-2700.0,10345.276614068105,4938.527291611621,3000.0,arb
7714,s0e34,0.0,255.0,27,0,M27,4532.860601839715,4619.58070603837,-2700.0,10342.540705147576,4922.871812788596,3000.0,arb
7715,s0e35,32.0,255.0,27,0,M27,4532.860601839715,4619.58070603837,-2700.0,10342.540705147576,4922.871812788596,3000.0,arb
7716,s0e36,0.0,270.0,27,0,M27,4531.5000998073865,4604.642532313981,-2700.0,10339.804796227048,4907.216333965571,3000.0,arb
7717,s0e37,32.0,270.0,27,0,M27,4531.5000998073865,4604.642532313981,-2700.0,10339.804796227048,4907.216333965571,3000.0,arb
7718,s0e38,0.0,285.0,27,0,M27,4530.139597775058,4589.704358589593,-2700.0,10337.06888730652,4891.560855142548,3000.0,arb
7719,s0e39,32.0,285.0,27,0,M27,4530.139597775058,4589.704358589593,-2700.0,10337.06888730652,4891.560855142548,3000.0,arb
7720,s0e40,0.0,300.0,27,0,M27,4528.77909574273,4574.766184865203,-2700.0,10334.332978385992,4875.9053763195225,3000.0,arb
7721,s0e41,32.0,300.0,27,0,M27,4528.77909574273,4574.766184865203,-2700.0,10334.332978385992,4875.9053763195225,3000.0,arb
7722,s0e42,0.0,315.0,27,0,M27,4527.418593710401,4559.828011140814,-2700.0,10331.597069465462,4860.249897496498,3000.0,arb
7723,s0e43,32.0,315.0,27,0,M27,4527.418593710401,4559.828011140814,-2700.0,10331.597069465462,4860.249897496498,3000.0,arb
7724,s0e44,0.0,330.0,27,0,M27,4526.058091678073,4544.889837416425,-2700.0,10328.861160544935,4844.594418673474,3000.0,arb
7725,s0e45,32.0,330.0,27,0,M27,4526.058091678073,4544.889837416425,-2700.0,10328.861160544935,4844.594418673474,3000.0,arb
7726,s0e46,0.0,345.0,27,0,M27,4524.697589645744,4529.951663692036,-2700.0,10326.125251624406,4828.93893985045,3000.0,arb
7727,s0e47,32.0,345.0,27,0,M27,4524.697589645744,4529.951663692036,-2700.0,10326.125251624406,4828.93893985045,3000.0,arb
7728,s0e288,0.0,2160.0,27,0,M27,4360.076843733995,2722.43264304095,-2700.0,9995.080272240453,2934.6260022645015,3000.0,PAR
7729,s0e289,32.0,2160.0,27,0,M27,4360.076843733995,2722.43264304095,-2700.0,9995.080272240453,2934.6260022645015,3000.0,PAR
7730,s0e290,0.0,2175.0,27,0,M27,4358.716341701666,2707.494469316561,-2700.0,9992.344363319924,2918.9705234414773,3000.0,PAR
7731,s0e291,32.0,2175.0,27,0,M27,4358.716341701666,2707.494469316561,-2700.0,9992.344363319924,2918.9705234414773,3000.0,PAR
7732,s0e292,0.0,2190.0,27,0,M27,4357.355839669337,2692.556295592172,-2700.0,9989.608454399397,2903.3150446184527,3000.0,PAR
7733,s0e293,32.0,2190.0,27,0,M27,4357.355839669337,2692.556295592172,-2700.0,9989.608454399397,2903.3150446184527,3000.0,PAR
7734,s0e294,0.0,2205.0,27,0,M27,4355.995337637009,2677.6181218677825,-2700.0,9986.872545478866,2887.6595657954285,3000.0,PAR
7735,s0e295,32.0,2205.0,27,0,M27,4355.995337637009,2677.6181218677825,-2700.0,9986.872545478866,2887.6595657954285,3000.0,PAR
7736,s0e296,0.0,2220.0,27,0,M27,4354.63483560468,2662.6799481433936,-2700.0,9984.136636558338,2872.004086972404,3000.0,PAR
7737,s0e297,32.0,2220.0,27,0,M27,4354.63483560468,2662.6799481433936,-2700.0,9984.136636558338,2872.004086972404,3000.0,PAR
7738,s0e298,0.0,2235.0,27,0,M27,4353.274333572352,2647.7417744190043,-2700.0,9981.40072763781,2856.3486081493797,3000.0,PAR
7739,s0e299,32.0,2235.0,27,0,M27,4353.274333572352,2647.7417744190043,-2700.0,9981.40072763781,2856.3486081493797,3000.0,PAR
7740,s0e300,0.0,2250.0,27,0,M27,4351.913831540023,2632.8036006946154,-2700.0,9978.664818717281,2840.6931293263556,3000.0,PAR
7741,s0e301,32.0,2250.0,27,0,M27,4351.913831540023,2632.8036006946154,-2700.0,9978.664818717281,2840.6931293263556,3000.0,PAR
7742,s0e302,0.0,2265.0,27,0,M27,4350.553329507695,2617.865426970226,-2700.0,9975.928909796752,2825.0376505033305,3000.0,PAR
7743,s0e303,32.0,2265.0,27,0,M27,4350.553329507695,2617.865426970226,-2700.0,9975.928909796752,2825.0376505033305,3000.0,PAR
7744,s0e304,0.0,2280.0,27,0,M27,4349.192827475366,2602.927253245837,-2700.0,9973.193000876225,2809.382171680307,3000.0,PAR
7745,s0e305,32.0,2280.0,27,0,M27,4349.192827475366,2602.927253245837,-2700.0,9973.193000876225,2809.382171680307,3000.0,PAR
7746,s0e306,0.0,2295.0,27,0,M27,4347.832325443038,2587.989079521448,-2700.0,9970.457091955697,2793.726692857282,3000.0,PAR
7747,s0e307,32.0,2295.0,27,0,M27,4347.832325443038,2587.989079521448,-2700.0,9970.457091955697,2793.726692857282,3000.0,PAR
7748,s0e308,0.0,2310.0,27,0,M27,4346.4718234107095,2573.050905797059,-2700.0,9967.721183035166,2778.071214034258,3000.0,PAR
7749,s0e309,32.0,2310.0,27,0,M27,4346.4718234107095,2573.050905797059,-2700.0,9967.721183035166,2778.071214034258,3000.0,PAR
7750,s0e310,0.0,2325.0,27,0,M27,4345.111321378381,2558.1127320726696,-2700.0,9964.985274114639,2762.4157352112334,3000.0,PAR
7751,s0e311,32.0,2325.0,27,0,M27,4345.111321378381,2558.1127320726696,-2700.0,9964.985274114639,2762.4157352112334,3000.0,PAR
7752,s0e312,0.0,2340.0,27,0,M27,4343.750819346053,2543.1745583482807,-2700.0,9962.249365194111,2746.7602563882097,3000.0,PAR
7753,s0e313,32.0,2340.0,27,0,M27,4343.750819346053,2543.1745583482807,-2700.0,9962.249365194111,2746.7602563882097,3000.0,PAR
7754,s0e314,0.0,2355.0,27,0,M27,4342.390317313724,2528.2363846238914,-2700.0,9959.513456273584,2731.1047775651855,3000.0,PAR
7755,s0e315,32.0,2355.0,27,0,M27,4342.390317313724,2528.2363846238914,-2700.0,9959.513456273584,2731.1047775651855,3000.0,PAR
7756,s0e316,0.0,2370.0,27,0,M27,4341.029815281396,2513.298210899502,-2700.0,9956.777547353053,2715.4492987421604,3000.0,PAR
7757,s0e317,32.0,2370.0,27,0,M27,4341.029815281396,2513.298210899502,-2700.0,9956.777547353053,2715.4492987421604,3000.0,PAR
7758,s0e318,0.0,2385.0,27,0,M27,4339.669313249067,2498.360037175113,-2700.0,9954.041638432525,2699.7938199191367,3000.0,PAR
7759,s0e319,32.0,2385.0,27,0,M27,4339.669313249067,2498.360037175113,-2700.0,9954.041638432525,2699.7938199191367,3000.0,PAR
7760,s0e320,0.0,2400.0,27,0,M27,4338.308811216738,2483.421863450724,-2700.0,9951.305729511996,2684.138341096112,3000.0,PAR
7761,s0e321,32.0,2400.0,27,0,M27,4338.308811216738,2483.421863450724,-2700.0,9951.305729511996,2684.138341096112,3000.0,PAR
7762,s0e322,0.0,2415.0,27,0,M27,4336.9483091844095,2468.483689726335,-2700.0,9948.569820591467,2668.4828622730874,3000.0,PAR
7763,s0e323,32.0,2415.0,27,0,M27,4336.9483091844095,2468.483689726335,-2700.0,9948.569820591467,2668.4828622730874,3000.0,PAR
7764,s0e324,0.0,2430.0,27,0,M27,4335.587807152081,2453.5455160019455,-2700.0,9945.83391167094,2652.8273834500633,3000.0,PAR
7765,s0e325,32.0,2430.0,27,0,M27,4335.587807152081,2453.5455160019455,-2700.0,9945.83391167094,2652.8273834500633,3000.0,PAR
7766,s0e326,0.0,2445.0,27,0,M27,4334.227305119753,2438.6073422775567,-2700.0,9943.09800275041,2637.171904627039,3000.0,PAR
7767,s0e327,32.0,2445.0,27,0,M27,4334.227305119753,2438.6073422775567,-2700.0,9943.09800275041,2637.171904627039,3000.0,PAR
7768,s0e328,0.0,2460.0,27,0,M27,4332.866803087424,2423.6691685531673,-2700.0,9940.362093829883,2621.516425804014,3000.0,PAR
7769,s0e329,32.0,2460.0,27,0,M27,4332.866803087424,2423.6691685531673,-2700.0,9940.362093829883,2621.516425804014,3000.0,PAR
7770,s0e330,0.0,2475.0,27,0,M27,4331.506301055096,2408.7309948287784,-2700.0,9937.626184909353,2605.8609469809903,3000.0,PAR
7771,s0e331,32.0,2475.0,27,0,M27,4331.506301055096,2408.7309948287784,-2700.0,9937.626184909353,2605.8609469809903,3000.0,PAR
7772,s0e332,0.0,2490.0,27,0,M27,4330.145799022767,2393.792821104389,-2700.0,9934.890275988826,2590.2054681579657,3000.0,APr
7773,s0e333,32.0,2490.0,27,0,M27,4330.145799022767,2393.792821104389,-2700.0,9934.890275988826,2590.2054681579657,3000.0,APr
7774,s0e334,0.0,2505.0,27,0,M27,4328.785296990439,2378.85464738,-2700.0,9932.154367068297,2574.549989334942,3000.0,APr
7775,s0e335,32.0,2505.0,27,0,M27,4328.785296990439,2378.85464738,-2700.0,9932.154367068297,2574.549989334942,3000.0,APr
7776,s0e48,0.0,360.0,27,0,M27,4523.337087613415,4515.013489967647,-2700.0,10323.389342703877,4813.283461027425,3000.0,arb
7777,s0e49,32.0,360.0,27,0,M27,4523.337087613415,4515.013489967647,-2700.0,10323.389342703877,4813.283461027425,3000.0,arb
7778,s0e50,0.0,375.0,27,0,M27,4521.9765855810865,4500.0753162432575,-2700.0,10320.653433783347,4797.627982204402,3000.0,arb
7779,s0e51,32.0,375.0,27,0,M27,4521.9765855810865,4500.0753162432575,-2700.0,10320.653433783347,4797.627982204402,3000.0,arb
7780,s0e52,0.0,390.0,27,0,M27,4520.616083548758,4485.137142518868,-2700.0,10317.91752486282,4781.972503381377,3000.0,arb
7781,s0e53,32.0,390.0,27,0,M27,4520.616083548758,4485.137142518868,-2700.0,10317.91752486282,4781.972503381377,3000.0,arb
7782,s0e54,0.0,405.0,27,0,M27,4519.25558151643,4470.19896879448,-2700.0,10315.181615942292,4766.317024558352,3000.0,arb
7783,s0e55,32.0,405.0,27,0,M27,4519.25558151643,4470.19896879448,-2700.0,10315.181615942292,4766.317024558352,3000.0,arb
7784,s0e56,0.0,420.0,27,0,M27,4517.895079484101,4455.26079507009,-2700.0,10312.445707021761,4750.661545735328,3000.0,arb
7785,s0e57,32.0,420.0,27,0,M27,4517.895079484101,4455.26079507009,-2700.0,10312.445707021761,4750.661545735328,3000.0,arb
7786,s0e58,0.0,435.0,27,0,M27,4516.534577451773,4440.322621345701,-2700.0,10309.709798101234,4735.006066912303,3000.0,arb
7787,s0e59,32.0,435.0,27,0,M27,4516.534577451773,4440.322621345701,-2700.0,10309.709798101234,4735.006066912303,3000.0,arb
7788,s0e60,0.0,450.0,27,0,M27,4515.174075419444,4425.384447621312,-2700.0,10306.973889180706,4719.350588089278,3000.0,arb
7789,s0e61,32.0,450.0,27,0,M27,4515.174075419444,4425.384447621312,-2700.0,10306.973889180706,4719.350588089278,3000.0,arb
7790,s0e62,0.0,465.0,27,0,M27,4513.813573387116,4410.446273896922,-2700.0,10304.237980260177,4703.695109266255,3000.0,arb
7791,s0e63,32.0,465.0,27,0,M27,4513.813573387116,4410.446273896922,-2700.0,10304.237980260177,4703.695109266255,3000.0,arb
7792,s0e64,0.0,480.0,27,0,M27,4512.453071354787,4395.508100172534,-2700.0,10301.502071339648,4688.039630443231,3000.0,arb
7793,s0e65,32.0,480.0,27,0,M27,4512.453071354787,4395.508100172534,-2700.0,10301.502071339648,4688.039630443231,3000.0,arb
7794,s0e66,0.0,495.0,27,0,M27,4511.092569322459,4380.5699264481445,-2700.0,10298.76616241912,4672.384151620206,3000.0,arb
7795,s0e67,32.0,495.0,27,0,M27,4511.092569322459,4380.5699264481445,-2700.0,10298.76616241912,4672.384151620206,3000.0,arb
7796,s0e68,0.0,510.0,27,0,M27,4509.7320672901305,4365.631752723755,-2700.0,10296.030253498593,4656.728672797181,3000.0,arb
7797,s0e69,32.0,510.0,27,0,M27,4509.7320672901305,4365.631752723755,-2700.0,10296.030253498593,4656.728672797181,3000.0,arb
7798,s0e70,0.0,525.0,27,0,M27,4508.371565257802,4350.693578999366,-2700.0,10293.294344578062,4641.073193974156,3000.0,arb
7799,s0e71,32.0,525.0,27,0,M27,4508.371565257802,4350.693578999366,-2700.0,10293.294344578062,4641.073193974156,3000.0,arb
7800,s0e72,0.0,540.0,27,0,M27,4507.011063225474,4335.755405274977,-2700.0,10290.558435657535,4625.417715151134,3000.0,arb
7801,s0e73,32.0,540.0,27,0,M27,4507.011063225474,4335.755405274977,-2700.0,10290.558435657535,4625.417715151134,3000.0,arb
7802,s0e74,0.0,555.0,27,0,M27,4505.650561193145,4320.817231550588,-2700.0,10287.822526737007,4609.762236328109,3000.0,arb
7803,s0e75,32.0,555.0,27,0,M27,4505.650561193145,4320.817231550588,-2700.0,10287.822526737007,4609.762236328109,3000.0,arb
7804,s0e76,0.0,570.0,27,0,M27,4504.290059160816,4305.879057826199,-2700.0,10285.086617816476,4594.106757505084,3000.0,mcp
7805,s0e77,32.0,570.0,27,0,M27,4504.290059160816,4305.879057826199,-2700.0,10285.086617816476,4594.106757505084,3000.0,mcp
7806,s0e78,0.0,585.0,27,0,M27,4502.929557128487,4290.940884101809,-2700.0,10282.350708895949,4578.45127868206,3000.0,mcp
7807,s0e79,32.0,585.0,27,0,M27,4502.929557128487,4290.940884101809,-2700.0,10282.350708895949,4578.45127868206,3000.0,mcp
7808,s0e80,0.0,600.0,27,0,M27,4501.569055096159,4276.002710377421,-2700.0,10279.614799975421,4562.7957998590355,3000.0,mcp
7809,s0e81,32.0,600.0,27,0,M27,4501.569055096159,4276.002710377421,-2700.0,10279.614799975421,4562.7957998590355,3000.0,mcp
7810,s0e82,0.0,615.0,27,0,M27,4500.208553063831,4261.064536653032,-2700.0,10276.878891054892,4547.140321036011,3000.0,mcp
7811,s0e83,32.0,615.0,27,0,M27,4500.208553063831,4261.064536653032,-2700.0,10276.878891054892,4547.140321036011,3000.0,mcp
7812,s0e84,0.0,630.0,27,0,M27,4498.848051031502,4246.126362928642,-2700.0,10274.142982134363,4531.484842212987,3000.0,mcp
7813,s0e85,32.0,630.0,27,0,M27,4498.848051031502,4246.126362928642,-2700.0,10274.142982134363,4531.484842212987,3000.0,mcp
7814,s0e86,0.0,645.0,27,0,M27,4497.487548999174,4231.188189204253,-2700.0,10271.407073213835,4515.829363389962,3000.0,mcp
7815,s0e87,32.0,645.0,27,0,M27,4497.487548999174,4231.188189204253,-2700.0,10271.407073213835,4515.829363389962,3000.0,mcp
7816,s0e88,0.0,660.0,27,0,M27,4496.127046966845,4216.250015479864,-2700.0,10268.671164293306,4500.173884566937,3000.0,mcp
7817,s0e89,32.0,660.0,27,0,M27,4496.127046966845,4216.250015479864,-2700.0,10268.671164293306,4500.173884566937,3000.0,mcp
7818,s0e90,0.0,675.0,27,0,M27,4494.766544934517,4201.311841755475,-2700.0,10265.935255372777,4484.518405743915,3000.0,mcp
7819,s0e91,32.0,675.0,27,0,M27,4494.766544934517,4201.311841755475,-2700.0,10265.935255372777,4484.518405743915,3000.0,mcp
7820,s0e92,0.0,690.0,27,0,M27,4493.406042902188,4186.373668031086,-2700.0,10263.19934645225,4468.862926920889,3000.0,mcp
7821,s0e93,32.0,690.0,27,0,M27,4493.406042902188,4186.373668031086,-2700.0,10263.19934645225,4468.862926920889,3000.0,mcp
7822,s0e94,0.0,705.0,27,0,M27,4492.04554086986,4171.4354943066965,-2700.0,10260.463437531722,4453.2074480978645,3000.0,arb
7823,s0e95,32.0,705.0,27,0,M27,4492.04554086986,4171.4354943066965,-2700.0,10260.463437531722,4453.2074480978645,3000.0,arb
7824,s0e336,0.0,2520.0,27,0,M27,4327.42479495811,2363.916473655611,-2700.0,9929.418458147768,2558.894510511917,3000.0,APr
7825,s0e337,32.0,2520.0,27,0,M27,4327.42479495811,2363.916473655611,-2700.0,9929.418458147768,2558.894510511917,3000.0,APr
7826,s0e338,0.0,2535.0,27,0,M27,4326.064292925782,2348.978299931222,-2700.0,9926.68254922724,2543.2390316888927,3000.0,APr
7827,s0e339,32.0,2535.0,27,0,M27,4326.064292925782,2348.978299931222,-2700.0,9926.68254922724,2543.2390316888927,3000.0,APr
7828,s0e340,0.0,2550.0,27,0,M27,4324.7037908934535,2334.0401262068326,-2700.0,9923.94664030671,2527.5835528658686,3000.0,APr
7829,s0e341,32.0,2550.0,27,0,M27,4324.7037908934535,2334.0401262068326,-2700.0,9923.94664030671,2527.5835528658686,3000.0,APr
7830,s0e342,0.0,2565.0,27,0,M27,4323.343288861125,2319.1019524824433,-2700.0,9921.210731386183,2511.9280740428435,3000.0,APr
7831,s0e343,32.0,2565.0,27,0,M27,4323.343288861125,2319.1019524824433,-2700.0,9921.210731386183,2511.9280740428435,3000.0,APr
7832,s0e344,0.0,2580.0,27,0,M27,4321.982786828797,2304.1637787580544,-2700.0,9918.474822465654,2496.27259521982,3000.0,APr
7833,s0e345,32.0,2580.0,27,0,M27,4321.982786828797,2304.1637787580544,-2700.0,9918.474822465654,2496.27259521982,3000.0,APr
7834,s0e346,0.0,2595.0,27,0,M27,4320.622284796467,2289.225605033665,-2700.0,9915.738913545125,2480.617116396795,3000.0,APr
7835,s0e347,32.0,2595.0,27,0,M27,4320.622284796467,2289.225605033665,-2700.0,9915.738913545125,2480.617116396795,3000.0,APr
7836,s0e348,0.0,2610.0,27,0,M27,4319.261782764139,2274.287431309276,-2700.0,9913.003004624596,2464.9616375737705,3000.0,APr
7837,s0e349,32.0,2610.0,27,0,M27,4319.261782764139,2274.287431309276,-2700.0,9913.003004624596,2464.9616375737705,3000.0,APr
7838,s0e350,0.0,2625.0,27,0,M27,4317.90128073181,2259.349257584887,-2700.0,9910.267095704068,2449.3061587507464,3000.0,APr
7839,s0e351,32.0,2625.0,27,0,M27,4317.90128073181,2259.349257584887,-2700.0,9910.267095704068,2449.3061587507464,3000.0,APr
7840,s0e352,0.0,2640.0,27,0,M27,4316.540778699482,2244.411083860498,-2700.0,9907.53118678354,2433.650679927722,3000.0,APr
7841,s0e353,32.0,2640.0,27,0,M27,4316.540778699482,2244.411083860498,-2700.0,9907.53118678354,2433.650679927722,3000.0,APr
7842,s0e354,0.0,2655.0,27,0,M27,4315.1802766671535,2229.4729101361086,-2700.0,9904.79527786301,2417.995201104698,3000.0,APr
